"";"classe 1";"classe 2";"classe 3"
"dentro";-17,757;4,174;6,544
"incluso";83,021;-17,072;-33,148
"largo";-12,443;-0,222;14,963
"varios";8,78;-2,628;-2,732
"mío";371,31;-107,423;-118,562
"antes";84,297;-15,304;-36,006
"12";58,523;-0,161;-52,737
"t";5,2;1,264;-9,918
"mientras";52,867;-25,322;-10,376
"algo";388,618;-73,876;-162,028
"bajo";25,088;0,25;-28,713
"aquel";4,358;-10,154;0,206
"2016";0,821;9,171;-10,855
"20";125,223;-3,582;-91,957
"x";15,397;0,655;-20,506
"ni";62,779;-9,853;-28,793
"k";6,966;0,109;-8,275
"g";-0,39;6,984;-2,17
"cuál";73,707;-7,212;-40,713
"cierto";32,922;-9,83;-10,262
"11";61,005;-1,834;-44,448
"quien";35,782;-5,993;-15,912
"15";85,484;-2,281;-63,445
"dicho";2,223;3,638;-8,923
"19";2,589;72,328;-69,317
"14";17,294;8,639;-41,56
"13";24,378;5,228;-44,915
"cuanto";-0,068;1,924;-0,705
"h";1,407;6,417;-10,114
"17";80,318;0,384;-87,803
"00";-0,164;-0,214;0,588
"ante";-8,715;1,326;4,054
"21";10,078;5,371;-24,798
"18";17,767;1,175;-25,343
"v";10,334;0,345;-13,323
"2015";-0,063;20,334;-11,022
"30";47,166;1,074;-58,137
"16";5,428;17,609;-31,695
"2014";8,847;0,355;-11,687
"distintos";0,01;1,276;-0,989
"25";27,227;0,005;-27,319
"000";119,24;-6,849;-76,525
"22";3,534;9,31;-18,299
"24";22,267;-0,63;-16,38
"entonces";142,542;-27,729;-58,697
"w";2,897;-1,718;-0,421
"verdadero";8,375;-23,723;0,976
"50";71,547;-3,991;-46,234
"29";-0,167;46,252;-24,784
"tras";35,033;-12,407;-9,465
"ambo";17,033;-5,543;-4,953
"2013";-0,162;8,692;-3,742
"nada";121,745;-9,46;-72,213
"40";62,466;-1,436;-47,366
"quién";40,833;0,474;-47,284
"contra";62,317;10,456;-107,763
"26";10,098;19,701;-44,378
"27";9,55;0,784;-14,158
"23";3,234;5,678;-13,453
"2011";0;-0,181;0,127
"100";80,285;-4,225;-52,574
"pues";7,05;-0,278;-4,9
"2012";1,786;-0,225;-0,899
"28";4,135;7,068;-16,966
"pocos";77,54;-8,211;-41,688
"2010";1,536;-0,269;-0,669
"33";13,928;0,002;-13,945
"cuyo";4,854;1,885;-10,691
"35";28,869;0,002;-28,693
"2006";-4,34;14,453;-0,893
"60";36,382;-0,293;-30,782
"978";-3,257;-6,306;14,255
"31";1,06;25,833;-25,43
"2009";2,564;-0,021;-2,163
"65";0,206;-12,538;5,534
"80";62,922;-1,365;-48,089
"1016";-3,655;0,001;3,488
"32";5,994;0;-5,82
"37";0,168;0,95;-1,386
"2025";24,304;3,579;-40,728
"45";10,43;2,19;-19,107
"2008";-1,795;2,707;0,001
"36";17,887;0,008;-18,154
"39";5,932;2,791;-13,953
"34";4,168;1,052;-8,036
"2005";-0,088;2,764;-1,045
"1007";-3,163;17,237;-2,323
"2007";3,713;-4,056;-0,099
"38";2,15;3,098;-8,1
"ninguno";60,875;-16,914;-20,028
"70";45,097;0,141;-48,317
"57";4,676;2,622;-11,724
"demás";6,478;-2,209;-1,81
"48223";-21,137;166,673;-32,073
"42";25,807;-2,439;-14,419
"2030";-11,401;198,759;-61,048
"bastante";97,058;-14,716;-45,224
"75";19,624;-1,868;-10,938
"48";15,554;0,01;-15,903
"43";7,35;-2,591;-1,994
"47";15,603;-0,877;-10,065
"alrededor";19,73;1,885;-30,116
"55";17,174;-0,611;-12,162
"z";8,917;0,04;-9,719
"67";15,375;-1,02;-9,522
"44";11,591;-1,766;-5,389
"46";6,428;0,946;-10,771
"90";15,309;-0,381;-11,481
"41";6,076;0,008;-6,312
"81";40,365;-2,457;-25,545
"54";8,09;-0,23;-5,947
"56";19,567;0,216;-22,569
"05";-0,035;23,915;-13,573
"83";26,917;-4,374;-12,146
"63";0,553;-2,345;0,226
"mas";-2,465;-0,506;4,488
"95";8,965;1,269;-14,886
"1080";0,655;0,884;-2,39
"84";3,281;-2,266;-0,364
"51";15,168;-2,345;-7,005
"cierta|cierto";16,576;-0,14;-13,969
"73";6,894;-0,937;-3,369
"53";9,329;-2,345;-3,291
"01";0,626;10,131;-10,91
"diez";62,391;-4,803;-37,106
"77";2,944;-2,396;-0,225
"49";0,398;2,075;-3,115
"69";15,948;0,12;-17,904
"58";12,018;-0,148;-9,798
"59";14,283;-0,259;-11,164
"2000";8,965;-1,891;-3,527
"74";5,053;0,018;-5,444
"66";20,448;-1,194;-13,072
"2004";3,455;-3,418;-0,143
"2001";10,403;-0,833;-6,116
"68";15,073;-0,671;-10,228
"52";6,763;-1,198;-2,926
"86";1,975;-0,057;-1,447
"001";1,225;-0,06;-0,814
"76";17,724;-1,296;-10,694
"64";15,067;-1,013;-9,298
"71";10,175;-1,933;-4,244
"62";7,123;-0,001;-6,837
"555";-5,233;-18,809;32,483
"72";14,256;-4,21;-4,482
"03";-3,417;29,376;-6,043
"5360";-4,639;-20,52;32,713
"61";33,672;-2,322;-20,641
"2003";-1,076;1,565;0,001
"solamente";4,776;0,528;-7,51
"04";0,068;4,115;-3,471
"07";3,039;3,359;-10,1
"vosotros";-4,267;-0,022;4,682
"96";17,014;-5,328;-5,106
"09";5,628;2,725;-13,375
"500";51,256;-1,54;-37,348
"2002";0,416;-0,647;0
"99";11,575;-4,957;-2,588
"85";1,948;-2,047;-0,063
"92";23,46;-2,919;-11,88
"93";5,201;-0,735;-2,5
"91";10,689;-1,138;-5,735
"02";-0,174;11,41;-5,111
"82";17,195;-1,249;-10,394
"usted";56,64;-9,47;-25,21
"88";0,282;0,008;-0,357
"78";3,089;0,26;-4,602
"3390";-2,08;14,536;-2,524
"94";5,028;-0,413;-2,934
"87";9,762;0,196;-11,879
"08";0;8,155;-5,132
"06";1,778;2,588;-6,731
"1996";0,344;2,222;-3,102
"89";9,02;-0,282;-6,529
"97";20,515;-2,883;-9,884
"doble";0,329;1,352;-2,215
"79";13,744;-1,366;-7,552
"98";1,243;0,264;-2,284
"1186";-1,302;9,035;-1,559
"101";-0,003;-0,077;0,074
"200";22,574;-3,735;-10,099
"1990";20,071;-1,572;-11,879
"1997";10,701;-2,194;-4,279
"120";0,138;-0,019;-0,067
"consigo";-1,56;1,054;0,18
"1109";0,281;-0,017;-0,177
"300";29,685;-3,555;-15,256
"1980";30,134;-2,075;-18,479
"0000";-1,581;2,96;-0,013
"q";7,335;-2,091;-2,368
"023";-0,698;10,042;-2,824
"150";33,118;-1,581;-22,153
"1993";1,965;-0,121;-1,24
"1950";51,856;-8,309;-23,555
"108";0,282;2,283;-2,967
"107";-0,077;0,035;0,016
"conforme";3,986;2,038;-9,661
"1998";4,834;-0,001;-4,655
"113";0,225;0,199;-0,677
"104";3,235;0,385;-5,168
"121";3,157;0,651;-5,755
"1177";0,374;-0,206;-0,061
"1145";0,001;0,005;-0,007
"106";0,005;0,385;-0,313
"125";1,268;1,124;-3,822
"103";0,426;0,297;-1,162
"114";0,743;0,817;-2,463
"111";0,019;0,817;-0,727
"132";0,019;0;-0,018
"128";-1,118;2,487;-0,04
"arriba";12,923;-0,759;-8,25
"encima";11,884;-5,62;-2,369
"1999";0,658;0,03;-0,886
"1994";1,216;0,004;-1,302
"139";3,082;-0,141;-2,08
"112";0,138;0,131;-0,427
"1111";1,863;-0,017;-1,559
"105";0;0,604;-0,385
"130";7,133;0,204;-9,02
"109";1,041;-0,141;-0,51
"1989";0,046;1,482;-1,384
"110";0,658;4,181;-5,866
"1991";7,335;-3,796;-1,302
"1988";-0,027;-0,044;0,109
"137";0,019;2,093;-1,646
"í";-0,745;-0,186;1,431
"3389";0,001;-1,155;0,68
"1992";1,927;-0,698;-0,51
"116";1,31;0,131;-2,017
"48550";0,919;0,442;-2,179
"117";2,513;0;-2,463
"1787";-1,581;17,227;-4,159
"_";0,187;0,102;-0,464
"1986";9,004;-0,276;-6,539
"141";1,654;0,025;-1,959
"129";-0,001;0,134;-0,068
"127";4,446;-1,037;-1,646
"123";4,427;0,134;-5,637
"002";0,281;-1,386;0,166
"6018";-1,581;0,01;1,361
"5944";0,374;-0,206;-0,061
"202";-0,78;6,263;-1,223
"1995";10,595;-1,348;-5,317
"175";8,546;-0,75;-4,888
"119";1,564;0,81;-3,808
"1983";8,747;-0,028;-7,824
"1956";27,662;-2,285;-16,118
"118";1,475;0,001;-1,512
"115";0,412;0,613;-1,576
"102";5,312;-0,368;-3,252
"5910";49,173;-7,393;-22,999
"160";5,398;0,227;-7,178
"135";1,123;0,613;-2,787
"126";0,158;0,134;-0,466
"003";0,034;0,442;-0,504
"360";4,427;-0,028;-3,808
"136";2,813;0,134;-3,808
"131";0,09;1,137;-1,302
"122";-0,087;1,046;-0,268
"excepto";15,691;0,007;-15,934
"400";2,874;-1,9;-0,347
"1970";6,262;-2,285;-1,646
"157";3,561;0,227;-5,048
"0002";-0,047;-0,693;0,762
"é";0,748;1,638;-3,497
"1984";7,456;-1,713;-2,787
"169";1,386;0,712;-3,365
"138";0,003;1,658;-1,146
"1038";1,783;-0,206;-0,929
"024";0,919;-0,092;-0,504
"019";0,034;-1,617;0,677
"171";1,299;1,265;-4,079
"167";-1,024;0,141;0,497
"145";0,069;0,884;-1,008
"144";0,748;3,687;-5,65
"143";0,246;0,159;-0,651
"133";0,103;1,326;-1,512
"124";-0,208;0,81;-0,068
"3916";-0,698;1,843;-0,061
"250";14,523;-3,136;-5,637
"154";6,892;-2,31;-1,955
"140";0,842;-0,691;-0,063
"007";-0,346;-1,617;2,525
"211";0,561;-0,856;0
"1987";1,895;-0,412;-0,733
"194";0,501;-0,11;-0,192
"180";-0,002;2,508;-1,456
"159";3,566;0;-3,497
"158";8,105;-0,691;-4,677
"152";1,895;0,409;-3,497
"151";0,748;-1,644;0,025
"1985";4,479;0,065;-5,287
"1974";11,084;-2,06;-4,677
"1966";13,116;-1,851;-6,308
"189";-0,692;5,334;-1,008
"cincuenta";20,799;-3,575;-9,132
"1960";15,162;-1,176;-8,998
"156";3,566;-1,644;-0,733
"155";0,842;-0,052;-0,531
"134";-0,234;0,615;-0,02
"030";-0,349;8,301;-2,874
"005";0,095;0,071;-0,266
"223";0,167;2,236;-2,524
"203";1,131;1,23;-3,731
"197";0,561;-0,035;-0,354
"193";-0,449;6,556;-1,858
"182";-0,081;2,64;-1,008
"173";-0,005;0,159;-0,06
"162";0,842;-0,052;-0,531
"149";0,246;1,23;-1,875
"217";-2,372;16,74;-2,932
"181";-0,025;0;0,025
"148";1,895;0;-1,858
"147";6,002;0,884;-10,059
"236";0,919;0,442;-2,179
"2027";-3,379;29,966;-6,308
"1979";8,477;-0,412;-5,65
"153";6,911;-1,851;-2,335
"146";2,699;-0,675;-0,955
"0001";-1,302;3,842;-0,177
"750";-0,005;3,311;-1,875
"319";0,919;2,667;-5,029
"208";2,795;-0,346;-1,419
"206";-0,681;2,236;-0,134
"1976";8,477;0;-8,316
"191";-0,681;2,236;-0,134
"172";-0,043;0,523;-0,134
"142";1,131;-1,045;-0,06
"1000";9,767;-1,851;-4,079
"031";-0,349;2,561;-0,464
"22201";-3,023;20,569;-3,486
"1982";-0,187;4,131;-1,393
"1968";3,621;-0,184;-2,39
"184";-0,043;-0,675;0,734
"179";-1,396;0;1,372
"178";-0,043;0,523;-0,134
"165";0,095;-0,346;0,026
"163";-1,116;3,895;-0,266
"1108";-0,349;2,561;-0,464
"016";4,842;-1,386;-1,559
"012";0,001;1,48;-0,977
"199";0,561;-0,035;-0,354
"176";-0,005;3,311;-1,875
"174";-0,005;1,23;-0,651
"168";-1,116;-2,079;4,787
"014";-0,093;0,836;-0,177
"006";1,863;0,836;-4,311
"004";0,187;-0,924;0,11
"ustedes";9,767;-1,851;-4,079
"700";4,659;2,09;-10,778
"600";7,22;-0,29;-4,999
"433";1,783;1,843;-5,748
"350";6,002;-1,24;-2,39
"348";0,98;3,895;-6,466
"224";-3,628;0,01;3,268
"219";0,095;3,895;-3,486
"1981";1,771;2,96;-7,185
"198";-0,14;0,071;0,026
"196";1,771;-0,504;-0,573
"185";0,468;-2,31;0,276
"166";-0,187;4,131;-1,393
"009";-1,953;-0,693;4,176
"treinta";9,767;-0,546;-6,308
"240";0,98;0,071;-1,419
"225";-1,116;1,254;0,026
"215";1,052;2,236;-4,84
"213";-0,698;0,204;0,221
"204";3,001;-1,617;-0,504
"1978";1,771;-2,31;-0,013
"1973";8,981;-1,24;-4,359
"170";1,131;-0,097;-0,651
"161";0,167;0,523;-0,955
"017";0,932;0,418;-2,155
"981";-0,047;4,517;-2,155
"800";7,652;0,159;-9,341
"625";0,281;-0,017;-0,177
"270";-0,698;0,204;0,221
"195";-0,698;-0,206;1,408
"190";-1,9;5,334;-0,214
"183";-1,047;0,306;0,331
"164";-0,187;0,306;0
"14201";-0,349;0,102;0,11
"362";-0,349;0,102;0,11
"239";3,446;-1,155;-0,977
"218";-0,093;-1,386;1,524
"209";-0,373;6,403;-1,955
"1964";12,559;-1,24;-6,916
"1958";2,699;0,523;-4,84
"187";-0,187;-0,035;0,331
"015";0,932;-0,693;-0,089
"008";-0,791;0,005;0,68
"ochenta";6,002;-0,184;-4,359
"313";0,001;0,829;-0,573
"260";-0,093;0,836;-0,177
"234";-0,791;5,579;-0,977
"221";-0,346;6,766;-2,179
"216";1,771;0,829;-4,159
"214";-1,302;3,842;-0,177
"207";0,281;-0,017;-0,177
"201";-0,14;0,071;0,026
"1971";-0,013;-0,206;0,221
"1969";13,711;-0,856;-8,622
"1943";9,685;-0,035;-8,622
"177";0,001;-0,504;0,276
"371";6,279;-1,617;-2,179
"365";0,374;-0,206;-0,061
"364";0,886;-1,155;-0,007
"251";0,281;0,836;-1,559
"237";-3,023;-0,346;4,787
"226";-0,047;0,418;-0,089
"212";-0,373;0,01;0,276
"210";-0,349;0,102;0,11
"1957";12,206;-2,541;-4,84
"15366";-0,698;1,843;-0,061
"noventa";13,711;-0,856;-8,622
"cuarenta";8,276;-0,675;-4,84
"679";-5,209;10,042;-0,061
"5281";0,187;-0,924;0,11
"477";1,863;0,836;-4,311
"389";2,119;-0,924;-0,464
"374";-0,346;-0,092;0,677
"369";-2,604;0,102;1,812
"340";0,001;5,579;-3,592
"333";-0,698;-0,206;1,408
"323";-0,047;0,418;-0,089
"283";1,771;-2,31;-0,013
"280";-0,093;-0,017;0,166
"277";0,281;-0,017;-0,177
"276";0,001;-1,155;0,68
"252";-3,255;1,48;0,68
"230";4,238;-0,206;-2,824
"227";-3,907;3,842;0,166
"222";-2,43;0,204;1,408
"1977";0,374;1,843;-2,824
"1952";6,279;-1,617;-2,179
"192";-0,14;0,071;0,026
"188";-0,013;1,843;-0,929
"0449";-2,604;17,321;-2,874
"935";0,034;-0,092;0,003
"568";-0,349;0,102;0,11
"455";3,001;-0,092;-2,179
"355";1,863;-1,386;-0,177
"315";-0,349;2,561;-0,464
"293";-0,349;0,102;0,11
"268";-0,791;0,005;0,68
"205";4,842;-1,386;-1,559
"sesenta";6,892;-2,31;-1,955
"910";0,919;-0,092;-0,504
"504";0,932;-0,693;-0,089
"460";2,119;0,102;-2,874
"417";-0,047;-0,693;0,762
"357";0,187;0,102;-0,464
"335";0,187;-0,924;0,11
"328";-0,346;0,442;0,003
"30827";-2,43;1,843;0,221
"303";-2,43;10,042;-0,929
"285";0,187;0,102;-0,464
"281";0,281;-1,386;0,166
"263";0,187;0,102;-0,464
"259";0,886;-1,155;-0,007
"253";-0,349;2,561;-0,464
"247";0,187;-0,924;0,11
"241";-0,349;-0,924;1,812
"235";0,001;1,48;-0,977
"229";-1,854;-1,617;5,548
"1972";0,034;2,667;-2,179
"1962";7,74;-1,848;-2,824
"1945";13,826;-2,079;-6,466
"186";0,374;-0,206;-0,061
"ae";-0,791;1,48;-0,007
"__________";6,144;-0,924;-2,874
"932";1,863;0,836;-4,311
"875";3,446;-1,155;-0,977
"623";-1,953;0,418;0,762
"612";7,68;-1,155;-3,592
"593";-2,604;-0,924;5,568
"581";-1,953;0,418;0,762
"483";0,187;-0,924;0,11
"410";-2,604;8,301;-0,464
"368";2,119;0,102;-2,874
"349";0,932;-0,693;-0,089
"343";-1,302;9,035;-1,559
"341";0,187;-0,924;0,11
"317";0,001;-1,155;0,68
"307";-0,047;-0,693;0,762
"292";-1,953;-0,693;4,176
"279";-0,349;0,102;0,11
"274";-0,349;2,561;-0,464
"273";0,187;-0,924;0,11
"265";0,886;-1,155;-0,007
"256";-0,698;-1,848;3,624
"245";-1,953;-0,693;4,176
"242";0,919;-0,092;-0,504
"228";-0,791;-1,155;2,998
"2026";-2,43;16,603;-2,824
"1967";2,119;0,102;-2,874
"1955";4,842;-1,386;-1,559
"1371";-3,255;0,005;2,998
"1344";-1,953;0,418;0,762
"011";2,119;-0,924;-0,464
"900";4,238;-0,206;-2,824
"792";0,034;2,667;-2,179
"741";0,187;2,561;-2,874
"723";1,863;0,836;-4,311
"56712";-2,604;17,321;-2,874
"536";-0,349;0,102;0,11
"523";0,886;0,005;-0,977
"5209";-0,093;3,842;-1,559
"464";0,886;-1,155;-0,007
"457";0,187;2,561;-2,874
"450";0,001;0,005;-0,007
"430";0,932;-0,693;-0,089
"405";6,144;-0,924;-2,874
"356";0,886;-1,155;-0,007
"352";0,187;0,102;-0,464
"346";-0,047;0,418;-0,089
"329";-0,349;0,102;0,11
"322";3,446;-1,155;-0,977
"271";-0,047;0,418;-0,089
"267";0,932;-0,693;-0,089
"243";0,034;0,442;-0,504
"24215";-1,953;4,517;-0,089
"233";-0,349;0,102;0,11
"21556";-3,907;3,842;0,166
"1975";0,886;0,005;-0,977
"1953";2,119;0,102;-2,874
"1948";0,281;0,836;-1,559
"10609";-1,953;4,517;-0,089
"039";2,119;0,102;-2,874
"032";0,932;0,418;-2,155
"ñ";-0,791;0,005;0,68
"km";9,217;-1,386;-4,311
"834";0,932;-0,693;-0,089
"833";0,932;0,418;-2,155
"763";3,446;0,005;-3,592
"708";0,886;-1,155;-0,007
"666";0,187;0,102;-0,464
"61692";-3,255;12,303;-0,977
"592";-0,047;0,418;-0,089
"570";0,001;1,48;-0,977
"557";-0,047;0,418;-0,089
"507";-0,349;0,102;0,11
"481";3,446;-1,155;-0,977
"479";0,886;0,005;-0,977
"461";1,863;-1,386;-0,177
"395";-1,953;0,418;0,762
"390";0,187;-0,924;0,11
"375";2,119;-0,924;-0,464
"366";0,932;0,418;-2,155
"312";-2,604;0,102;1,812
"31009";-3,255;21,652;-3,592
"294";-0,791;5,579;-0,977
"291";1,863;-0,017;-1,559
"275";-0,047;-0,693;0,762
"258";0,187;2,561;-2,874
"248";-0,047;-0,693;0,762
"232";-0,791;0,005;0,68
"2028";-1,302;3,842;-0,177
"1951";0,932;-0,693;-0,089
"1930";1,863;-0,017;-1,559
"1920";3,446;0,005;-3,592
"setenta";9,217;-1,386;-4,311
"________________________________________";-3,907;-1,386;8,353
"938";7,68;-1,155;-3,592
"906";0,932;-0,693;-0,089
"85786";-1,953;4,517;-0,089
"814";-0,349;0,102;0,11
"710";-1,953;0,418;0,762
"698";0,001;0,005;-0,007
"682";-0,047;-0,693;0,762
"649";-0,047;4,517;-2,155
"631";-0,047;0,418;-0,089
"624";-0,047;-0,693;0,762
"617";6,144;-0,924;-2,874
"613";-0,791;0,005;0,68
"611";0,187;0,102;-0,464
"583";-2,604;0,102;1,812
"577";-0,047;-0,693;0,762
"564";0,187;-0,924;0,11
"537";0,932;-0,693;-0,089
"5000";9,217;-1,386;-4,311
"478";0,187;0,102;-0,464
"473";-0,349;0,102;0,11
"434";-0,349;0,102;0,11
"422";-1,953;4,517;-0,089
"416";0,187;0,102;-0,464
"377";-1,953;-0,693;4,176
"353";-1,953;-0,693;4,176
"316";-0,349;2,561;-0,464
"314";2,119;-0,924;-0,464
"305";0,932;-0,693;-0,089
"301";-1,953;0,418;0,762
"3000";4,842;-0,017;-4,311
"299";-2,604;0,102;1,812
"286";-0,047;0,418;-0,089
"282";0,932;-0,693;-0,089
"264";-0,047;0,418;-0,089
"244";0,932;-0,693;-0,089
"23857";0,001;0,005;-0,007
"2063";-3,255;21,652;-3,592
"20511";-0,047;0,418;-0,089
"2035";9,217;-1,386;-4,311
"1959";3,446;0,005;-3,592
"1940";4,842;-1,386;-1,559
"1939";0,281;0,836;-1,559
"1911";0,932;0,418;-2,155
"056";0,932;0,418;-2,155
"trece";7,68;-1,155;-3,592
"ms";2,119;-0,924;-0,464
"diecisiete";2,119;0,102;-2,874
"975";0,932;-0,693;-0,089
"956";0,932;-0,693;-0,089
"949";-0,047;-0,693;0,762
"944";0,932;0,418;-2,155
"943";0,932;-0,693;-0,089
"939";0,932;-0,693;-0,089
"917";-0,047;0,418;-0,089
"915";-0,047;-0,693;0,762
"914";0,932;-0,693;-0,089
"911";0,932;-0,693;-0,089
"904";-0,047;4,517;-2,155
"876";-0,047;-0,693;0,762
"854";4,608;-0,693;-2,155
"850";4,608;-0,693;-2,155
"840";4,608;-0,693;-2,155
"822";-0,349;2,561;-0,464
"813";-0,047;0,418;-0,089
"770";-0,791;1,48;-0,007
"702";0,932;0,418;-2,155
"7000";0,886;1,48;-3,592
"663";0,932;-0,693;-0,089
"661";-0,047;-0,693;0,762
"650";2,119;-0,924;-0,464
"636";0,932;-0,693;-0,089
"628";0,187;-0,924;0,11
"616";2,119;-0,924;-0,464
"594";-0,047;0,418;-0,089
"584";-0,047;-0,693;0,762
"572";0,932;-0,693;-0,089
"552";0,187;-0,924;0,11
"545";0,932;-0,693;-0,089
"543";-0,047;-0,693;0,762
"527";0,932;-0,693;-0,089
"518";0,932;0,418;-2,155
"467";-0,349;2,561;-0,464
"427";0,932;-0,693;-0,089
"421";-1,953;0,418;0,762
"401";0,932;-0,693;-0,089
"4000";7,68;-1,155;-3,592
"394";-2,604;2,561;0,11
"37843";-2,604;0,102;1,812
"372";0,932;-0,693;-0,089
"358";-2,604;-0,924;5,568
"330";0,187;0,102;-0,464
"318";-0,047;-0,693;0,762
"308";-1,953;0,418;0,762
"306";-0,047;-0,693;0,762
"278";0,187;0,102;-0,464
"254";-0,047;-0,693;0,762
"21071";-1,953;4,517;-0,089
"2050";7,68;-1,155;-3,592
"1965";0,187;0,102;-0,464
"1936";7,68;-1,155;-3,592
"1926";2,119;-0,924;-0,464
"1916";2,119;0,102;-2,874
"1906";4,608;-0,693;-2,155
"1900";4,608;-0,693;-2,155
"1170";0,187;-0,924;0,11
"11441";-2,604;0,102;1,812
"1021";0,932;-0,693;-0,089
"1015";0,932;-0,693;-0,089
"1005";-0,047;0,418;-0,089
"075";-0,047;-0,693;0,762
"067";2,119;0,102;-2,874
"048";0,932;0,418;-2,155
"0011";-2,604;2,561;0,11
"00022154";-0,791;12,303;-3,592
"980";0,932;-0,693;-0,089
"974";-1,953;0,418;0,762
"930";-1,953;-0,693;4,176
"899";-0,047;-0,693;0,762
"898";-0,047;0,418;-0,089
"859";-0,047;-0,693;0,762
"852";-0,047;4,517;-2,155
"843";0,932;-0,693;-0,089
"837";-1,953;0,418;0,762
"817";-0,349;2,561;-0,464
"784";0,932;0,418;-2,155
"744";0,932;-0,693;-0,089
"730";4,608;-0,693;-2,155
"716";-1,953;4,517;-0,089
"715";-1,953;4,517;-0,089
"709";-1,953;4,517;-0,089
"688";-1,953;-0,693;4,176
"680";2,119;-0,924;-0,464
"669";-0,349;-0,924;1,812
"642";-0,047;0,418;-0,089
"640";-0,349;2,561;-0,464
"639";0,932;0,418;-2,155
"634";-0,047;4,517;-2,155
"620";-0,047;0,418;-0,089
"547";0,932;-0,693;-0,089
"522";-0,047;0,418;-0,089
"51660";-1,953;0,418;0,762
"515";0,932;-0,693;-0,089
"501100011033";-1,953;12,991;-2,155
"438";0,932;-0,693;-0,089
"418";-1,953;-0,693;4,176
"392";0,932;0,418;-2,155
"3758";6,144;-0,924;-2,874
"345";0,932;0,418;-2,155
"344";-0,047;0,418;-0,089
"310";0,932;-0,693;-0,089
"288";-2,604;-0,924;5,568
"287";-0,047;0,418;-0,089
"2766";-1,953;12,991;-2,155
"24310";-1,953;4,517;-0,089
"1954";4,608;-0,693;-2,155
"1949";6,144;-0,924;-2,874
"1944";0,932;-0,693;-0,089
"1937";0,932;-0,693;-0,089
"1928";6,144;-0,924;-2,874
"1917";-0,047;4,517;-2,155
"1908";-0,349;0,102;0,11
"1870";4,608;-0,693;-2,155
"1824";-0,047;4,517;-2,155
"1789";0,932;0,418;-2,155
"1677";4,608;-0,693;-2,155
"1650";-1,953;4,517;-0,089
"1597";-0,047;4,517;-2,155
"13039";-1,953;12,991;-2,155
"1212";-0,047;0,418;-0,089
"1200";6,144;-0,924;-2,874
"063";4,608;-0,693;-2,155
"042";-0,047;0,418;-0,089
"00694";-2,604;17,321;-2,874
"0021";-1,953;0,418;0,762
"0013";-2,604;2,561;0,11
"mm";4,608;-0,693;-2,155
"doscientos";0,932;-0,693;-0,089
"catorce";-1,953;0,418;0,762
"_____";4,608;-0,693;-2,155
"918";-1,953;0,418;0,762
"9126";-1,953;0,418;0,762
"908";-0,047;0,418;-0,089
"9000";4,608;-0,693;-2,155
"896";0,932;0,418;-2,155
"894";0,932;0,418;-2,155
"832";0,932;0,418;-2,155
"811";-0,047;0,418;-0,089
"8000";4,608;-0,693;-2,155
"731";-0,047;0,418;-0,089
"724";0,932;0,418;-2,155
"670";-1,953;-0,693;4,176
"574";-0,047;-0,693;0,762
"5500";0,932;-0,693;-0,089
"46634";-1,953;0,418;0,762
"409";-1,953;0,418;0,762
"32870";-1,953;4,517;-0,089
"3058";4,608;-0,693;-2,155
"2854";-1,953;12,991;-2,155
"2445";-1,953;0,418;0,762
"1921";0,932;-0,693;-0,089
"1914";4,608;-0,693;-2,155
"1876";4,608;-0,693;-2,155
"1818";0,932;0,418;-2,155
"1725";-1,953;12,991;-2,155
"1376";-0,047;-0,693;0,762
"1337";-1,953;-0,693;4,176
"1300";-0,047;4,517;-2,155
"12804";-1,953;4,517;-0,089
"1105";-1,953;12,991;-2,155
"1018";0,932;-0,693;-0,089
"0019";-1,953;0,418;0,762
"*DOC001";176,105;-27,408;-81,084
"*YEAR2025";-670,411;-203,612;1365,192
"*DOC002";413,192;-102,099;-147,44
"*YEAR2024";-1206,632;335,015;397,199
"*DOC003";-4,739;-18,094;30,511
"*DOC004";34,749;-6,085;-15,118
"*DOC005";-10,549;10,253;0,467
"*DOC006";3,463;-8,24;0,183
"*DOC007";-22,987;-0,348;27,222
"*DOC008";22,862;-8,564;-5,862
"*DOC009";-105,017;-175,749;426,283
"*DOC010";387,823;-55,86;-184,863
"*YEAR2022";132,247;0,022;-132,492
"*DOC011";485,869;-263,669;-80,772
"*YEAR2018";3475,835;-723,696;-1377,985
"*DOC012";-9,332;50,715;-6,811
"*DOC013";169,446;-36,269;-66,108
"*YEAR2023";883,572;-249,783;-287,037
"*DOC014";-173,069;438,929;-12,588
"*DOC015";-83,88;-282,001;500,244
"*DOC016";46,353;-26,6;-7,094
"*DOC017";-24,632;-71,672;134,984
"*DOC018";-0,276;12,08;-4,976
"*DOC019";14,958;-81,917;11,101
"*DOC020";-0,337;0,063;0,142
"*DOC021";47,643;-8,246;-20,848
